latitude,longitude,time,u10,v10,i10fg,windspeed,bf,month
30.0,32.5,2016-01-01 00:00:00,3.2653108,-1.9298382,7.1887426,7.37292036483009,BF4,1
30.0,32.5,2016-01-01 01:00:00,3.2731438,-2.2435796,8.318262,7.7136882416758485,BF4,1
30.0,32.5,2016-01-01 02:00:00,3.6373744,-2.357107,9.6128235,8.425270009955664,BF5,1
30.0,32.5,2016-01-01 03:00:00,3.612135,-2.3513036,9.6016,8.377980426678903,BF5,1
30.0,32.5,2016-01-01 04:00:00,3.534676,-2.1101036,8.796344,8.002048329317889,BF5,1
30.0,32.5,2016-01-01 05:00:00,3.6086538,-1.9642954,8.131603,7.986537329272234,BF5,1
30.0,32.5,2016-01-01 06:00:00,3.883676,-2.1024868,8.134513,8.584531093862088,BF5,1
30.0,32.5,2016-01-01 07:00:00,4.8545227,-2.8725135,10.629683,10.964682948379398,BF6,1
30.0,32.5,2016-01-01 08:00:00,5.1713204,-3.386832,11.597071,12.016227521646972,BF6,1
30.0,32.5,2016-01-01 09:00:00,5.3706245,-3.2192612,12.063096,12.171517052476394,BF6,1
30.0,32.5,2016-01-01 10:00:00,6.4206705,-2.8627205,12.552817,13.665127016440026,BF6,1
30.0,32.5,2016-01-01 11:00:00,6.790558,-2.7731318,13.033394,14.258061099341447,BF7,1
30.0,32.5,2016-01-01 12:00:00,6.7857714,-2.6755636,13.47697,14.178787816207189,BF7,1
30.0,32.5,2016-01-01 13:00:00,6.6952577,-2.7354102,13.14647,14.05884023663762,BF7,1
30.0,32.5,2016-01-01 14:00:00,6.295344,-2.8699746,12.566952,13.448834620920318,BF6,1
30.0,32.5,2016-01-01 15:00:00,5.415011,-3.3019586,11.8095045,12.328522222277838,BF6,1
30.0,32.5,2016-01-01 16:00:00,4.8780212,-3.7314036,11.15391,11.938190853830362,BF6,1
30.0,32.5,2016-01-01 17:00:00,4.2143993,-3.3244462,11.217099,10.43413722975982,BF5,1
30.0,32.5,2016-01-01 18:00:00,4.098211,-2.9203908,9.707193,9.782003086658035,BF5,1
30.0,32.5,2016-01-01 19:00:00,3.8653994,-2.477163,8.266712,8.92426799700543,BF5,1
30.0,32.5,2016-01-01 20:00:00,3.34364,-1.630605,7.59241,7.231206450908578,BF4,1
30.0,32.5,2016-01-01 21:00:00,3.1791487,-1.1438525,7.055296,6.567601534747118,BF4,1
30.0,32.5,2016-01-01 22:00:00,3.3640926,-0.85441226,6.4745307,6.746887731733574,BF4,1
30.0,32.5,2016-01-01 23:00:00,3.2648757,-0.3712867,6.086661,6.387316480818473,BF4,1
30.0,32.5,2016-01-02 00:00:00,3.2622647,-0.21024483,5.924529,6.354490988258165,BF4,1
30.0,32.5,2016-01-02 01:00:00,3.0603495,-0.14278132,5.740779,5.955314387710128,BF4,1
30.0,32.5,2016-01-02 02:00:00,2.9289308,-0.09599215,5.30427,5.696442797518949,BF4,1
30.0,32.5,2016-01-02 03:00:00,2.8614807,-0.1601913,5.179137,5.570982732115126,BF4,1
30.0,32.5,2016-01-02 04:00:00,2.7640042,-0.15475065,5.051095,5.381208697129727,BF3,1
30.0,32.5,2016-01-02 05:00:00,2.5677462,-0.107961476,4.8848057,4.99570910034331,BF3,1
30.0,32.5,2016-01-02 06:00:00,2.4228373,0.075205505,4.6266413,4.71188716655919,BF3,1
30.0,32.5,2016-01-02 07:00:00,2.6778421,0.16987199,5.6106577,5.215771637925331,BF3,1
30.0,32.5,2016-01-02 08:00:00,3.0216203,0.04002291,6.2400627,5.874075143735205,BF4,1
30.0,32.5,2016-01-02 09:00:00,3.5916824,-0.69518393,7.446907,7.111247209255197,BF4,1
30.0,32.5,2016-01-02 10:00:00,3.8771486,-2.275498,8.244679,8.738693873976235,BF5,1
30.0,32.5,2016-01-02 11:00:00,3.6156163,-2.7727692,8.29332,8.856964941810379,BF5,1
30.0,32.5,2016-01-02 12:00:00,3.3593059,-2.777847,7.6285777,8.473327194667153,BF5,1
30.0,32.5,2016-01-02 13:00:00,2.6996002,-2.5326571,6.526496,7.1954269361031615,BF4,1
30.0,32.5,2016-01-02 14:00:00,1.8941154,-2.1217103,5.4144363,5.528632712822151,BF4,1
30.0,32.5,2016-01-02 15:00:00,0.8062105,-1.2250986,2.9753895,2.8507935857724602,BF2,1
30.0,32.5,2016-01-02 16:00:00,-0.026254177,-0.0767687,1.5398979,0.15771174238714725,BF0,1
30.0,32.5,2016-01-02 17:00:00,-0.039309025,0.9279294,1.6384239,1.8053681876893555,BF2,1
30.0,32.5,2016-01-02 18:00:00,0.15738392,1.3232799,1.9631042,2.590379218983496,BF2,1
30.0,32.5,2016-01-02 19:00:00,0.22048259,1.5024571,2.5517673,2.951822450470602,BF2,1
30.0,32.5,2016-01-02 20:00:00,0.27835894,1.6080048,2.8668861,3.1721988678522193,BF2,1
30.0,32.5,2016-01-02 21:00:00,0.36843753,1.7273355,3.092208,3.433202481145711,BF3,1
30.0,32.5,2016-01-02 22:00:00,0.5029025,1.6460891,3.1849136,3.3457399124562874,BF3,1
30.0,32.5,2016-01-02 23:00:00,0.3318839,1.6504416,2.9279966,3.2724231219261957,BF2,1
30.0,32.5,2016-01-03 00:00:00,0.171309,1.6435502,2.7421684,3.212113412687745,BF2,1
30.0,32.5,2016-01-03 01:00:00,0.267915,1.5565004,2.7824936,3.070088112608431,BF2,1
30.0,32.5,2016-01-03 02:00:00,0.34754968,1.5713714,3.0244446,3.1283210281417433,BF2,1
30.0,32.5,2016-01-03 03:00:00,0.2792294,1.885113,3.3657532,3.704347522079758,BF3,1
30.0,32.5,2016-01-03 04:00:00,0.30272818,2.290982,3.8396778,4.492023550118723,BF3,1
30.0,32.5,2016-01-03 05:00:00,0.32231045,2.6362789,4.2026043,5.1626732319073,BF3,1
30.0,32.5,2016-01-03 06:00:00,0.18958592,2.9075835,4.691494,5.663892041937072,BF4,1
30.0,32.5,2016-01-03 07:00:00,0.51726294,3.21262,6.1286488,6.325261715841376,BF4,1
30.0,32.5,2016-01-03 08:00:00,1.221355,3.1302855,6.739346,6.531547530227035,BF4,1
30.0,32.5,2016-01-03 09:00:00,2.2727065,2.9910061,7.4606256,7.302057095753328,BF4,1
30.0,32.5,2016-01-03 10:00:00,3.4450328,2.0436158,7.966145,7.786211448871848,BF4,1
30.0,32.5,2016-01-03 11:00:00,3.8018656,1.4172211,8.018942,7.887003191743328,BF4,1
30.0,32.5,2016-01-03 12:00:00,3.9176188,0.8234698,7.7478905,7.781653865850511,BF4,1
30.0,32.5,2016-01-03 13:00:00,3.8788893,0.42013976,7.690105,7.584058142545516,BF4,1
30.0,32.5,2016-01-03 14:00:00,3.346251,0.116916776,6.989196,6.508560717435196,BF4,1
30.0,32.5,2016-01-03 15:00:00,2.147815,0.07484281,5.522109,4.177552316583609,BF3,1
30.0,32.5,2016-01-03 16:00:00,1.3262291,0.275057,4.849885,2.632843873895397,BF2,1
30.0,32.5,2016-01-03 17:00:00,0.770092,0.7498403,4.426263,2.0893409690992697,BF2,1
30.0,32.5,2016-01-03 18:00:00,0.4859314,1.0791782,3.5170765,2.300607862920001,BF2,1
30.0,32.5,2016-01-03 19:00:00,0.40150976,1.1894411,2.5704756,2.4402644579950343,BF2,1
30.0,32.5,2016-01-03 20:00:00,0.3958528,1.1662278,2.4952297,2.3939980022811556,BF2,1
30.0,32.5,2016-01-03 21:00:00,0.3375411,1.1121845,2.295682,2.259286237130372,BF2,1
30.0,32.5,2016-01-03 22:00:00,0.35146618,0.6943462,2.0874052,1.5127620619167135,BF2,1
30.0,32.5,2016-01-03 23:00:00,-0.06541872,0.6769362,1.860836,1.3219889610410498,BF1,1
30.0,32.5,2016-01-04 00:00:00,-0.2964902,0.6210794,1.8121967,1.337791623710089,BF1,1
30.0,32.5,2016-01-04 01:00:00,-0.43269587,0.5449109,1.9938669,1.352549304534693,BF1,1
30.0,32.5,2016-01-04 02:00:00,-0.5828266,0.6283335,2.0695286,1.6659210696794085,BF2,1
30.0,32.5,2016-01-04 03:00:00,-0.6689887,0.95476973,1.9098911,2.2661684952158216,BF2,1
30.0,32.5,2016-01-04 04:00:00,-0.635046,1.0958626,1.7552423,2.4620141681797754,BF2,1
30.0,32.5,2016-01-04 05:00:00,-0.49753475,1.4538543,1.7057714,2.9869706879589533,BF2,1
30.0,32.5,2016-01-04 06:00:00,-0.4300847,1.7733991,2.2669973,3.547139271745266,BF3,1
30.0,32.5,2016-01-04 07:00:00,-0.51233053,2.142272,4.5663614,4.2816729880334785,BF3,1
30.0,32.5,2016-01-04 08:00:00,-0.13243389,3.0737033,6.3602066,5.980344485030854,BF4,1
30.0,32.5,2016-01-04 09:00:00,0.5651307,3.2267656,6.9954314,6.367801115978347,BF4,1
30.0,32.5,2016-01-04 10:00:00,1.7339759,3.143343,7.5179954,6.978179025816964,BF4,1
30.0,32.5,2016-01-04 11:00:00,2.3523412,2.6932237,7.3438077,6.950966931042817,BF4,1
30.0,32.5,2016-01-04 12:00:00,2.6042998,2.3018632,6.724796,6.756349222005145,BF4,1
30.0,32.5,2016-01-04 13:00:00,2.577755,1.8978076,6.0949755,6.222274575507277,BF4,1
30.0,32.5,2016-01-04 14:00:00,2.1086504,1.9177566,5.256878,5.540535464897564,BF4,1
30.0,32.5,2016-01-04 15:00:00,1.1330171,1.8579099,4.0583477,4.23006508231102,BF3,1
30.0,32.5,2016-01-04 16:00:00,0.43675804,1.9652712,3.9236536,3.9133836369029846,BF3,1
30.0,32.5,2016-01-04 17:00:00,-0.08064985,2.133567,3.9136763,4.150284593739222,BF3,1
30.0,32.5,2016-01-04 18:00:00,-0.20510578,2.3073037,3.7336683,4.50272542442303,BF3,1
30.0,32.5,2016-01-04 19:00:00,-0.106324196,2.4204683,4.477813,4.709551223290238,BF3,1
30.0,32.5,2016-01-04 20:00:00,-0.07107592,2.4143023,4.349354,4.695061574134862,BF3,1
30.0,32.5,2016-01-04 21:00:00,-0.088047504,2.3047647,4.1805706,4.483372250544405,BF3,1
30.0,32.5,2016-01-04 22:00:00,-0.13069344,2.1277637,4.2574797,4.143836672623007,BF3,1
30.0,32.5,2016-01-04 23:00:00,-0.13809109,2.176004,4.1917953,4.238322025962868,BF3,1
30.0,32.5,2016-01-05 00:00:00,0.033362865,2.0951202,3.9735403,4.073104168710786,BF3,1
30.0,32.5,2016-01-05 01:00:00,0.14432907,2.0048063,3.6613321,3.907117324519605,BF3,1
30.0,32.5,2016-01-05 02:00:00,0.057296753,1.9656339,3.7332525,3.822509489180463,BF3,1
30.0,32.5,2016-01-05 03:00:00,-0.07107592,2.1901493,3.9124289,4.259550908876358,BF3,1
30.0,32.5,2016-01-05 04:00:00,-0.20641136,2.421919,3.9194965,4.7249009377455815,BF3,1
30.0,32.5,2016-01-05 05:00:00,-0.2999711,2.1284893,3.4231234,4.178338466632738,BF3,1
30.0,32.5,2016-01-05 06:00:00,-0.5601983,2.4476714,3.391944,4.880914748618866,BF3,1
30.0,32.5,2016-01-05 07:00:00,-0.57020664,2.7465417,5.5512094,5.452692435272652,BF3,1
30.0,32.5,2016-01-05 08:00:00,-0.17812586,3.4643388,6.876535,6.743031520056662,BF4,1
30.0,32.5,2016-01-05 09:00:00,0.15651369,3.520921,7.272303,6.8508816150596985,BF4,1
30.0,32.5,2016-01-05 10:00:00,0.49593997,3.5658965,7.548759,6.998265208900177,BF4,1
30.0,32.5,2016-01-05 11:00:00,0.69002223,3.7947648,7.890899,7.497388360713992,BF4,1
30.0,32.5,2016-01-05 12:00:00,0.5903702,3.7483382,7.882169,7.376006583071029,BF4,1
30.0,32.5,2016-01-05 13:00:00,0.1473751,3.6888542,7.432772,7.176279205392671,BF4,1
30.0,32.5,2016-01-05 14:00:00,-0.36306953,3.4306068,6.5169344,6.705807888945417,BF4,1
30.0,32.5,2016-01-05 15:00:00,-0.84740496,2.8252492,5.2872257,5.733559765806962,BF4,1
30.0,32.5,2016-01-05 16:00:00,-0.9635935,2.8473742,5.192857,5.843201795087313,BF4,1
30.0,32.5,2016-01-05 17:00:00,-0.7051072,2.6141539,4.4823856,5.263109853965674,BF3,1
30.0,32.5,2016-01-05 18:00:00,-0.4561944,2.3258018,3.7270164,4.607144199695116,BF3,1
30.0,32.5,2016-01-05 19:00:00,-0.43269587,2.0817,4.00181,4.132990513683771,BF3,1
30.0,32.5,2016-01-05 20:00:00,-0.6246023,1.9533019,3.6405468,3.986311050600303,BF3,1
30.0,32.5,2016-01-05 21:00:00,-0.69118166,1.9551153,3.5557384,4.030939218139922,BF3,1
30.0,32.5,2016-01-05 22:00:00,-0.5467081,1.9859455,3.5956488,4.003974813352523,BF3,1
30.0,32.5,2016-01-05 23:00:00,-0.33260822,2.0399888,3.5948172,4.017782376163825,BF3,1
30.0,32.5,2016-01-06 00:00:00,-0.21380901,1.8800349,3.3973484,3.6780525401483906,BF3,1
30.0,32.5,2016-01-06 01:00:00,-0.14418316,1.6653125,2.9304914,3.249218840627268,BF2,1
30.0,32.5,2016-01-06 02:00:00,-0.008412838,1.4255633,2.6095533,2.771121691396141,BF2,1
30.0,32.5,2016-01-06 03:00:00,0.017696857,1.2420336,2.496892,2.4145652321058666,BF2,1
30.0,32.5,2016-01-06 04:00:00,-0.2116332,1.2514639,2.3626137,2.467190101451504,BF2,1
30.0,32.5,2016-01-06 05:00:00,-0.37046766,1.2793924,2.3551302,2.589103891866588,BF2,1
30.0,32.5,2016-01-06 06:00:00,-0.54148626,1.2714128,2.2615929,2.6862341492474107,BF2,1
30.0,32.5,2016-01-06 07:00:00,-0.7616782,1.4317293,3.5528288,3.152387544102549,BF2,1
30.0,32.5,2016-01-06 08:00:00,-0.99144363,1.9522138,4.9471636,4.2561313286568865,BF3,1
30.0,32.5,2016-01-06 09:00:00,-0.84392357,2.1970408,5.5599394,4.574934233847134,BF3,1
30.0,32.5,2016-01-06 10:00:00,-0.5819564,2.201756,5.377022,4.426848268565883,BF3,1
30.0,32.5,2016-01-06 11:00:00,-0.4096322,1.690702,4.8723335,3.3815473604175312,BF3,1
30.0,32.5,2016-01-06 12:00:00,-0.57455826,1.5630292,4.659068,3.2370569706986383,BF2,1
30.0,32.5,2016-01-06 13:00:00,-1.1159,1.5985744,4.661978,3.789586039809763,BF3,1
30.0,32.5,2016-01-06 14:00:00,-1.5375719,1.8698792,4.777133,4.705780446003997,BF3,1
30.0,32.5,2016-01-06 15:00:00,-1.4670758,1.7320507,4.023843,4.412274785324026,BF3,1
30.0,32.5,2016-01-06 16:00:00,-0.7246895,1.74003,3.214014,3.6639686817330586,BF3,1
30.0,32.5,2016-01-06 17:00:00,-0.43704748,1.4857726,2.567565,3.0104690289735214,BF2,1
30.0,32.5,2016-01-06 18:00:00,-0.25776052,0.95150536,1.8920155,1.916243186204752,BF2,1
30.0,32.5,2016-01-06 19:00:00,-0.17507982,0.62652,1.4234953,1.264515630872099,BF1,1
30.0,32.5,2016-01-06 20:00:00,0.63562703,0.36392018,2.2541103,1.4237378732190609,BF1,1
30.0,32.5,2016-01-06 21:00:00,-0.007977486,0.687092,1.6841536,1.33569003103783,BF1,1
30.0,32.5,2016-01-06 22:00:00,0.39237142,0.7171967,2.1023712,1.5891168748839273,BF2,1
30.0,32.5,2016-01-06 23:00:00,0.59167576,0.6646042,2.1959085,1.7296709373353782,BF2,1
30.0,32.5,2016-01-07 00:00:00,0.45982146,0.7302542,2.2146158,1.6774678971778478,BF2,1
30.0,32.5,2016-01-07 01:00:00,-0.03495741,0.97834563,2.5854416,1.9029653794964374,BF2,1
30.0,32.5,2016-01-07 02:00:00,0.186975,1.1640515,2.8319654,2.2917387611486535,BF2,1
30.0,32.5,2016-01-07 03:00:00,0.12779284,1.298253,3.2701368,2.535798608546652,BF2,1
30.0,32.5,2016-01-07 04:00:00,-0.44226933,1.5971236,3.7810612,3.2213943291997817,BF2,1
30.0,32.5,2016-01-07 05:00:00,-0.4696846,1.9377055,4.2919846,3.8756702259060463,BF3,1
30.0,32.5,2016-01-07 06:00:00,-0.4505372,2.2938836,4.8785696,4.544143679494149,BF3,1
30.0,32.5,2016-01-07 07:00:00,-0.46446228,2.7298572,5.759487,5.382675483915595,BF3,1
30.0,32.5,2016-01-07 08:00:00,-0.6829138,3.570249,7.4518957,7.065827866139905,BF4,1
30.0,32.5,2016-01-07 09:00:00,-0.6520171,4.3399134,8.544416,8.53079234920755,BF5,1
30.0,32.5,2016-01-07 10:00:00,-0.5071082,4.4944263,8.973442,8.791900564456219,BF5,1
30.0,32.5,2016-01-07 11:00:00,-0.45793486,4.9409184,9.385839,9.645539593089064,BF5,1
30.0,32.5,2016-01-07 12:00:00,-0.24688148,4.919519,9.180887,9.574813887720692,BF5,1
30.0,32.5,2016-01-07 13:00:00,-0.8604598,4.62355,7.9175053,9.141775846383265,BF5,1
30.0,32.5,2016-01-07 14:00:00,0.46069193,4.763192,7.9245725,9.302110724844724,BF5,1
30.0,32.5,2016-01-07 15:00:00,2.6904619,4.062805,6.913534,9.472123243551529,BF5,1
30.0,32.5,2016-01-07 16:00:00,3.437635,3.0733407,6.0542345,8.963369590719717,BF5,1
30.0,32.5,2016-01-07 17:00:00,3.539463,1.8234527,5.0880938,7.739523320144091,BF4,1
30.0,32.5,2016-01-07 18:00:00,3.8828058,0.4799864,4.610013,7.605021237796561,BF4,1
30.0,32.5,2016-01-07 19:00:00,3.9219704,0.15536371,8.129524,7.629679877443819,BF4,1
30.0,32.5,2016-01-07 20:00:00,3.830151,0.50356233,8.349026,7.509288481900825,BF4,1
30.0,32.5,2016-01-07 21:00:00,3.77358,0.9645628,8.316183,7.57109037211297,BF4,1
30.0,32.5,2016-01-07 22:00:00,3.996818,1.3671675,7.74207,8.211150150030042,BF5,1
30.0,32.5,2016-01-07 23:00:00,3.4006462,1.7519994,6.9821286,7.436036407580229,BF4,1
30.0,32.5,2016-01-08 00:00:00,3.1948147,2.0610259,7.030768,7.3903598512430815,BF4,1
30.0,32.5,2016-01-08 01:00:00,3.007695,2.3831096,6.967578,7.4592585622426775,BF4,1
30.0,32.5,2016-01-08 02:00:00,3.547731,2.5720797,7.4755917,8.51794086513829,BF5,1
30.0,32.5,2016-01-08 03:00:00,3.8244941,2.365337,8.268375,8.7411585192953,BF5,1
30.0,32.5,2016-01-08 04:00:00,3.8453817,2.2260573,8.492035,8.63694793040401,BF5,1
30.0,32.5,2016-01-08 05:00:00,3.6682708,2.1317537,8.36025,8.247167659390335,BF5,1
30.0,32.5,2016-01-08 06:00:00,3.6543458,2.2848158,8.202692,8.377637374828776,BF5,1
30.0,32.5,2016-01-08 07:00:00,3.6304119,2.5688155,9.482702,8.644908985205818,BF5,1
30.0,32.5,2016-01-08 08:00:00,4.7270203,2.882194,10.56483,10.761907338222334,BF6,1
30.0,32.5,2016-01-08 09:00:00,5.057743,2.6341026,11.024204,11.08490192443136,BF6,1
30.0,32.5,2016-01-08 10:00:00,5.7614,2.1346552,10.854174,11.943257313955792,BF6,1
30.0,32.5,2016-01-08 11:00:00,6.117798,1.6130826,10.759804,12.298482462798788,BF6,1
30.0,32.5,2016-01-08 12:00:00,6.6225853,0.7980803,12.10259,12.966414390535634,BF6,1
30.0,32.5,2016-01-08 13:00:00,5.6573963,0.60911006,11.767101,11.060654196513806,BF6,1
30.0,32.5,2016-01-08 14:00:00,5.2814164,0.121269286,10.097973,10.268958198686844,BF5,1
30.0,32.5,2016-01-08 15:00:00,4.9224076,-0.3908729,9.671025,9.598514060876074,BF5,1
30.0,32.5,2016-01-08 16:00:00,4.799257,-0.8127009,9.463579,9.46182128776832,BF5,1
30.0,32.5,2016-01-08 17:00:00,4.3688817,-0.37817818,8.679941,8.524183887086261,BF5,1
30.0,32.5,2016-01-08 18:00:00,3.886287,0.22137639,7.567051,7.566583900439417,BF4,1
30.0,32.5,2016-01-08 19:00:00,3.2479043,0.443353,7.05197,6.371969753014405,BF4,1
30.0,32.5,2016-01-08 20:00:00,2.736589,0.29246694,6.239647,5.3497962563945345,BF3,1
30.0,32.5,2016-01-08 21:00:00,2.3662663,0.35557792,5.520446,4.651296002726121,BF3,1
30.0,32.5,2016-01-08 22:00:00,2.3214445,0.7636232,5.1783056,4.750393633165704,BF3,1
30.0,32.5,2016-01-08 23:00:00,2.2596517,0.75745714,5.0826893,4.6326210508790915,BF3,1
30.0,32.5,2016-01-09 00:00:00,2.1382413,0.8314494,5.312169,4.459580856508975,BF3,1
30.0,32.5,2016-01-09 01:00:00,2.1447687,0.7179221,5.8114524,4.3964610198260194,BF3,1
30.0,32.5,2016-01-09 02:00:00,2.2309308,0.51553166,5.7694645,4.450862782367579,BF3,1
30.0,32.5,2016-01-09 03:00:00,2.3540816,0.3751641,5.7050276,4.633714475865067,BF3,1
30.0,32.5,2016-01-09 04:00:00,2.1277974,0.26816556,4.908086,4.168825653588919,BF3,1
30.0,32.5,2016-01-09 05:00:00,1.8371093,0.023701131,3.9560804,3.571352025879938,BF3,1
30.0,32.5,2016-01-09 06:00:00,1.5194409,0.12852341,3.5486717,2.9641040107288004,BF2,1
30.0,32.5,2016-01-09 07:00:00,1.8070831,0.15101123,3.7540388,3.5249323730260023,BF3,1
30.0,32.5,2016-01-09 08:00:00,2.2983809,-0.0020510554,4.6973143,4.4676967391486695,BF3,1
30.0,32.5,2016-01-09 09:00:00,2.994205,-0.68901795,6.824985,5.972384087364622,BF4,1
30.0,32.5,2016-01-09 10:00:00,2.5655704,-1.8402498,6.3951273,6.137339370675943,BF4,1
30.0,32.5,2016-01-09 11:00:00,1.7361517,-1.7608168,5.066477,4.806722434463692,BF3,1
30.0,32.5,2016-01-09 12:00:00,2.0934196,-2.1869974,4.9114122,5.884862988404351,BF4,1
30.0,32.5,2016-01-09 13:00:00,1.4363251,-2.2773116,5.6177254,5.233664637779009,BF3,1
30.0,32.5,2016-01-09 14:00:00,0.4219625,-1.988234,5.421504,3.9508977442198803,BF3,1
30.0,32.5,2016-01-09 15:00:00,-0.63591623,-1.2737014,3.6821184,2.7673033257555555,BF2,1
30.0,32.5,2016-01-09 16:00:00,-0.976213,-0.7771557,2.7188883,2.4254963786642936,BF2,1
30.0,32.5,2016-01-09 17:00:00,-1.0201645,-0.8467954,2.58461,2.5771874134599155,BF2,1
30.0,32.5,2016-01-09 18:00:00,-1.0997992,-1.2338037,3.2734632,3.2128344172110346,BF2,1
30.0,32.5,2016-01-09 19:00:00,-0.907022,-1.4278519,3.1795092,3.288172547720942,BF2,1
30.0,32.5,2016-01-09 20:00:00,-0.61415815,-1.4721022,3.1379375,3.100584314261786,BF2,1
30.0,32.5,2016-01-09 21:00:00,-0.21293879,-1.4383705,3.042737,2.826441149971523,BF2,1
30.0,32.5,2016-01-09 22:00:00,-0.097620964,-1.1692419,2.9982538,2.280732288637407,BF2,1
30.0,32.5,2016-01-09 23:00:00,-0.2229476,-1.0176303,3.0202875,2.0250317906454836,BF2,1
30.0,32.5,2016-01-10 00:00:00,-0.23121548,-0.88270336,2.9375591,1.77372569323182,BF2,1
30.0,32.5,2016-01-10 01:00:00,-0.119814396,-0.83083636,3.07059,1.6317234831766518,BF2,1
30.0,32.5,2016-01-10 02:00:00,0.097331524,-1.035403,3.2564182,2.021535493722671,BF2,1
30.0,32.5,2016-01-10 03:00:00,0.17174435,-1.1485677,3.267643,2.2574586992234322,BF2,1
30.0,32.5,2016-01-10 04:00:00,0.120830536,-1.2243733,3.211936,2.3915529624904477,BF2,1
30.0,32.5,2016-01-10 05:00:00,-0.06933546,-1.3850524,3.4468193,2.69569791565489,BF2,1
30.0,32.5,2016-01-10 06:00:00,-0.08848238,-1.2294512,3.6156034,2.396043100553693,BF2,1
30.0,32.5,2016-01-10 07:00:00,0.08340645,-1.0687721,3.500863,2.0838433541392125,BF2,1
30.0,32.5,2016-01-10 08:00:00,-0.09065819,-1.2004347,3.918665,2.3401032609370604,BF2,1
30.0,32.5,2016-01-10 09:00:00,-0.95924187,-1.589982,4.96504,3.6095825248358753,BF3,1
30.0,32.5,2016-01-10 10:00:00,-1.3260832,-2.4144146,5.8226767,5.354539980496277,BF3,1
30.0,32.5,2016-01-10 11:00:00,-1.57195,-2.7524576,6.245883,6.161419686974728,BF4,1
30.0,32.5,2016-01-10 12:00:00,-1.6006703,-2.875415,6.415498,6.397037604426637,BF4,1
30.0,32.5,2016-01-10 13:00:00,-1.6894436,-3.0233996,6.3232074,6.732318077773695,BF4,1
30.0,32.5,2016-01-10 14:00:00,-1.7686429,-2.9689934,5.96236,6.717668865424005,BF4,1
30.0,32.5,2016-01-10 15:00:00,-1.3334808,-2.557684,4.9413443,5.606877261448763,BF4,1
30.0,32.5,2016-01-10 16:00:00,-0.66159105,-2.663957,5.261035,5.335621300500892,BF3,1
30.0,32.5,2016-01-10 17:00:00,-0.4718604,-2.6868076,5.68923,5.30266650956734,BF3,1
30.0,32.5,2016-01-10 18:00:00,-0.57368803,-2.306328,5.4310656,4.619756977812114,BF3,1
30.0,32.5,2016-01-10 19:00:00,-0.5762992,-1.7912843,3.8101616,3.6577452966369224,BF3,1
30.0,32.5,2016-01-10 20:00:00,-0.28778696,-1.4750037,3.2863503,2.9212414952222807,BF2,1
30.0,32.5,2016-01-10 21:00:00,-0.22903967,-1.3999236,3.1408472,2.757413917780783,BF2,1
30.0,32.5,2016-01-10 22:00:00,-0.40005875,-1.228363,3.0423212,2.511190362869562,BF2,1
30.0,32.5,2016-01-10 23:00:00,-0.12373066,-1.359663,3.0780735,2.653894356071346,BF2,1
30.0,32.5,2016-01-11 00:00:00,0.43327665,-1.8739815,3.7656794,3.738824691268314,BF3,1
30.0,32.5,2016-01-11 01:00:00,1.0037739,-2.2885554,4.8149643,4.857685604609237,BF3,1
30.0,32.5,2016-01-11 02:00:00,1.2474647,-2.3636358,5.211564,5.195173849713113,BF3,1
30.0,32.5,2016-01-11 03:00:00,1.0368464,-2.0647652,4.834503,4.491208782607528,BF3,1
30.0,32.5,2016-01-11 04:00:00,0.84842134,-1.7818539,4.501093,3.8362361465504127,BF3,1
30.0,32.5,2016-01-11 05:00:00,0.77879524,-1.4953153,4.438319,3.27726065968563,BF2,1
30.0,32.5,2016-01-11 06:00:00,0.8627815,-1.3233924,4.468251,3.0708802016006778,BF2,1
30.0,32.5,2016-01-11 07:00:00,0.84668064,-1.3270195,3.9560804,3.059841382098306,BF2,1
30.0,32.5,2016-01-11 08:00:00,0.6547742,-1.6697774,4.6386976,3.486417067964003,BF3,1
30.0,32.5,2016-01-11 09:00:00,0.06774044,-1.8710797,5.0519266,3.6394707671504545,BF3,1
30.0,32.5,2016-01-11 10:00:00,0.64563584,-3.1209676,6.331522,6.195128633806987,BF4,1
30.0,32.5,2016-01-11 11:00:00,0.25964713,-3.9276278,7.8484955,7.651362257311402,BF4,1
30.0,32.5,2016-01-11 12:00:00,-0.13286924,-3.7179835,8.044717,7.231795260002536,BF4,1
30.0,32.5,2016-01-11 13:00:00,-0.3904848,-3.6127985,7.5063553,7.0636193083726155,BF4,1
30.0,32.5,2016-01-11 14:00:00,-0.43182516,-3.412947,6.738515,6.687130123620738,BF4,1
30.0,32.5,2016-01-11 15:00:00,-0.0802145,-3.2326815,6.067538,6.285764381948445,BF4,1
30.0,32.5,2016-01-11 16:00:00,-0.14592409,-3.4042418,6.386813,6.623393345943504,BF4,1
30.0,32.5,2016-01-11 17:00:00,-0.6032791,-3.479685,6.675325,6.864868908406819,BF4,1
30.0,32.5,2016-01-11 18:00:00,-0.9622879,-3.0665617,6.406352,6.2475170034522165,BF4,1
30.0,32.5,2016-01-11 19:00:00,-0.7677703,-2.329904,5.095993,4.768533921621405,BF3,1
30.0,32.5,2016-01-11 20:00:00,-0.37481928,-1.9095266,4.1103134,3.7826540944913694,BF3,1
30.0,32.5,2016-01-11 21:00:00,-0.030170918,-1.8623748,3.9115982,3.620641985133725,BF3,1
