latitude,longitude,time,u10,v10,i10fg,windspeed,bf,month,year
-11.75,43.0,2017-01-01 00:00:00,0.5518539,-2.0683808,3.3137121,4.161253964736094,BF3,1,2017
-11.75,43.0,2017-01-01 01:00:00,0.73970854,-2.5652769,3.6814432,5.1896694960318905,BF3,1,2017
-11.75,43.0,2017-01-01 02:00:00,0.71535707,-3.256956,4.287777,6.481926826090439,BF4,1,2017
-11.75,43.0,2017-01-01 03:00:00,0.43357506,-3.358323,4.354025,6.582237874043448,BF4,1,2017
-11.75,43.0,2017-01-01 04:00:00,0.21719432,-2.8773274,3.6741447,5.608988993620949,BF4,1,2017
-11.75,43.0,2017-01-01 05:00:00,0.24154586,-2.5401008,3.0683727,4.959835131951656,BF3,1,2017
-11.75,43.0,2017-01-01 06:00:00,0.33756047,-2.6567059,3.040863,5.205742240701203,BF3,1,2017
-11.75,43.0,2017-01-01 07:00:00,0.82946134,-3.081386,4.9233046,6.202949507991868,BF4,1,2017
-11.75,43.0,2017-01-01 08:00:00,1.442424,-3.2278051,5.3904066,6.872339298576178,BF4,1,2017
-11.75,43.0,2017-01-01 09:00:00,2.193147,-3.1297507,5.912527,7.428750378542723,BF4,1,2017
-11.75,43.0,2017-01-01 10:00:00,2.9076905,-3.1907034,6.5794945,8.391298246370837,BF5,1,2017
-11.75,43.0,2017-01-01 11:00:00,2.9765704,-2.9952574,6.706376,8.208350997982203,BF5,1,2017
-11.75,43.0,2017-01-01 12:00:00,2.3949168,-2.4930613,6.270714,6.719907525719008,BF4,1,2017
-11.75,43.0,2017-01-01 13:00:00,1.7339468,-2.5838275,5.7070475,6.048679380063593,BF4,1,2017
-11.75,43.0,2017-01-01 14:00:00,1.063236,-3.0356717,5.6217117,6.252345978224204,BF4,1,2017
-11.75,43.0,2017-01-01 15:00:00,0.5240236,-3.1569142,5.271947,6.220517472855722,BF4,1,2017
-11.75,43.0,2017-01-01 16:00:00,0.01542449,-3.1410136,5.0513086,6.1057156477973376,BF4,1,2017
-11.75,43.0,2017-01-01 17:00:00,-0.54257333,-3.201304,4.920498,6.3115804092228025,BF4,1,2017
-11.75,43.0,2017-01-01 18:00:00,-0.8000039,-3.0442848,4.6903152,6.118534633148464,BF4,1,2017
-11.75,43.0,2017-01-01 19:00:00,-0.71790445,-2.8183627,4.425886,5.653398662009468,BF4,1,2017
-11.75,43.0,2017-01-01 20:00:00,-0.3742,-2.6275544,4.23388,5.159092129637732,BF3,1,2017
-11.75,43.0,2017-01-01 21:00:00,-0.07780707,-2.7289214,4.456764,5.306754569932947,BF3,1,2017
-11.75,43.0,2017-01-01 22:00:00,0.2707677,-3.3901243,4.8037224,6.610859956055307,BF4,1,2017
-11.75,43.0,2017-01-01 23:00:00,0.19423431,-3.5020914,5.0395184,6.817983278954927,BF4,1,2017
-11.75,43.0,2017-01-02 00:00:00,0.24780768,-3.612071,5.1776285,7.037808598483905,BF4,1,2017
-11.75,43.0,2017-01-02 01:00:00,0.20049614,-3.8572063,5.5302,7.5079315720814614,BF4,1,2017
-11.75,43.0,2017-01-02 02:00:00,0.18031913,-3.82408,5.804734,7.441676198597622,BF4,1,2017
-11.75,43.0,2017-01-02 03:00:00,0.08778334,-3.6511602,6.1909914,7.0993387068336204,BF4,1,2017
-11.75,43.0,2017-01-02 04:00:00,0.50871694,-3.5789447,6.3577337,7.026840010715621,BF4,1,2017
-11.75,43.0,2017-01-02 05:00:00,0.87955594,-3.6047835,6.3566113,7.212706429107755,BF4,1,2017
-11.75,43.0,2017-01-02 06:00:00,1.5168703,-3.4477644,6.6805506,7.3218650725100245,BF4,1,2017
-11.75,43.0,2017-01-02 07:00:00,2.1834064,-3.1920285,5.940037,7.5175052259576525,BF4,1,2017
-11.75,43.0,2017-01-02 08:00:00,2.7386212,-3.612071,6.607566,8.81123576883428,BF5,1,2017
-11.75,43.0,2017-01-02 09:00:00,3.107373,-4.144081,7.32057,10.068509393498832,BF5,1,2017
-11.75,43.0,2017-01-02 10:00:00,3.0920663,-3.8413057,7.529418,9.585440672504905,BF5,1,2017
-11.75,43.0,2017-01-02 11:00:00,2.658609,-3.7074752,7.276779,8.868187054675264,BF5,1,2017
-11.75,43.0,2017-01-02 12:00:00,2.225152,-3.5345554,7.0151567,8.11875307173337,BF5,1,2017
-11.75,43.0,2017-01-02 13:00:00,1.9551978,-3.5405183,6.831011,7.861900184389026,BF4,1,2017
-11.75,43.0,2017-01-02 14:00:00,1.6796776,-3.7790284,6.851222,8.038771806937673,BF5,1,2017
-11.75,43.0,2017-01-02 15:00:00,1.1056772,-4.2295475,6.998314,8.497867916458873,BF5,1,2017
-11.75,43.0,2017-01-02 16:00:00,0.63047457,-4.4541445,6.8197823,8.744470645945842,BF5,1,2017
-11.75,43.0,2017-01-02 17:00:00,-0.055542827,-4.363378,6.4161215,8.48241552980022,BF5,1,2017
-11.75,43.0,2017-01-02 18:00:00,-0.45421207,-4.0943913,5.999547,8.00768363007054,BF5,1,2017
-11.75,43.0,2017-01-02 19:00:00,-0.7172086,-3.8578691,5.5936403,7.6275879719284445,BF4,1,2017
-11.75,43.0,2017-01-02 20:00:00,-0.5669249,-3.838656,5.5582714,7.542688582179704,BF4,1,2017
-11.75,43.0,2017-01-02 21:00:00,-0.34289086,-3.8472686,5.6677485,7.508135442878996,BF4,1,2017
-11.75,43.0,2017-01-02 22:00:00,-1.0351701,-3.5908704,5.940037,7.264344053645125,BF4,1,2017
-11.75,43.0,2017-01-02 23:00:00,-0.7005104,-3.9042459,6.2999077,7.710437617416407,BF4,1,2017
-11.75,43.0,2017-01-03 00:00:00,-0.30392838,-4.349465,6.7119894,8.47529959666862,BF5,1,2017
-11.75,43.0,2017-01-03 01:00:00,0.017511785,-4.888763,7.219514,9.503055903550491,BF5,1,2017
-11.75,43.0,2017-01-03 02:00:00,0.08708757,-5.2405653,7.49854,10.188250482801218,BF5,1,2017
-11.75,43.0,2017-01-03 03:00:00,0.22136885,-5.255141,7.496294,10.224235619132799,BF5,1,2017
-11.75,43.0,2017-01-03 04:00:00,0.27007192,-5.3916216,7.3087797,10.49361403714156,BF5,1,2017
-11.75,43.0,2017-01-03 05:00:00,0.51428294,-5.6208563,7.09151,10.97170859572666,BF6,1,2017
-11.75,43.0,2017-01-03 06:00:00,0.8231995,-5.7049975,6.9848404,11.204481251378546,BF6,1,2017
-11.75,43.0,2017-01-03 07:00:00,1.2009962,-5.418785,7.913991,10.788883942528674,BF6,1,2017
-11.75,43.0,2017-01-03 08:00:00,1.6344533,-5.2279773,7.979677,10.647439742780858,BF5,1,2017
-11.75,43.0,2017-01-03 09:00:00,2.055387,-4.6913295,7.403098,9.956049677680442,BF5,1,2017
-11.75,43.0,2017-01-03 10:00:00,2.1347032,-4.10698,6.944418,8.997342259169276,BF5,1,2017
-11.75,43.0,2017-01-03 11:00:00,2.377523,-4.330914,6.8517838,9.603739066374214,BF5,1,2017
-11.75,43.0,2017-01-03 12:00:00,2.302381,-3.992362,6.714797,8.958553359842456,BF5,1,2017
-11.75,43.0,2017-01-03 13:00:00,2.0880876,-3.6584482,6.578372,8.188259599817066,BF5,1,2017
-11.75,43.0,2017-01-03 14:00:00,1.7582982,-3.657123,6.561529,7.887832985343072,BF4,1,2017
-11.75,43.0,2017-01-03 15:00:00,1.3213623,-3.812817,6.568266,7.843977938270576,BF4,1,2017
-11.75,43.0,2017-01-03 16:00:00,0.64021516,-3.7472267,6.282503,7.389571178576697,BF4,1,2017
-11.75,43.0,2017-01-03 17:00:00,-0.14320832,-3.5113668,6.171342,6.831225388863807,BF4,1,2017
-11.75,43.0,2017-01-03 18:00:00,-0.6441541,-3.2523184,5.9838276,6.4448073500020095,BF4,1,2017
-11.75,43.0,2017-01-03 19:00:00,-0.7464305,-3.143664,4.849758,6.280687932626037,BF4,1,2017
-11.75,43.0,2017-01-03 20:00:00,-0.5307455,-2.938943,4.6032953,5.805257069091024,BF4,1,2017
-11.75,43.0,2017-01-03 21:00:00,-0.1348592,-2.8422136,4.492134,5.531037036828293,BF4,1,2017
-11.75,43.0,2017-01-03 22:00:00,0.27494222,-3.6385722,4.6128397,7.092982009627199,BF4,1,2017
-11.75,43.0,2017-01-03 23:00:00,0.37443563,-3.7591524,5.0889235,7.343367237728263,BF4,1,2017
-11.75,43.0,2017-01-04 00:00:00,0.1385737,-4.116255,5.544797,8.005892049554008,BF5,1,2017
-11.75,43.0,2017-01-04 01:00:00,0.14205247,-4.3726535,5.7963133,8.504242433210282,BF5,1,2017
-11.75,43.0,2017-01-04 02:00:00,0.10517728,-4.393854,5.900176,8.543415799021394,BF5,1,2017
-11.75,43.0,2017-01-04 03:00:00,0.16640401,-4.1619697,5.8204546,8.09668558697397,BF5,1,2017
-11.75,43.0,2017-01-04 04:00:00,0.27146345,-4.1295056,5.8024893,8.044442363120353,BF5,1,2017
-11.75,43.0,2017-01-04 05:00:00,0.36260775,-4.0930667,5.7480316,7.987445849341628,BF5,1,2017
-11.75,43.0,2017-01-04 06:00:00,0.537243,-3.8969584,5.5004444,7.646728077670032,BF4,1,2017
-11.75,43.0,2017-01-04 07:00:00,0.8670323,-3.651823,5.6862745,7.295908090614585,BF4,1,2017
-11.75,43.0,2017-01-04 08:00:00,1.2490034,-3.3887992,5.550411,7.020473514946691,BF4,1,2017
-11.75,43.0,2017-01-04 09:00:00,1.5676606,-3.3397722,5.662134,7.171610864630042,BF4,1,2017
-11.75,43.0,2017-01-04 10:00:00,1.9781578,-3.892983,5.8086643,8.48826488235872,BF5,1,2017
-11.75,43.0,2017-01-04 11:00:00,2.4297047,-3.7326512,6.098357,8.6574543505833,BF5,1,2017
-11.75,43.0,2017-01-04 12:00:00,2.7358382,-3.4278884,6.3543653,8.52531045282377,BF5,1,2017
-11.75,43.0,2017-01-04 13:00:00,2.5055423,-3.4577022,6.2089577,8.300340336566174,BF5,1,2017
-11.75,43.0,2017-01-04 14:00:00,1.8083928,-3.5405183,5.7878923,7.727986972487854,BF4,1,2017
-11.75,43.0,2017-01-04 15:00:00,1.1731658,-3.713438,5.1939096,7.570005333579076,BF4,1,2017
-11.75,43.0,2017-01-04 16:00:00,0.10656881,-3.494804,4.7975464,6.7965130033406576,BF4,1,2017
-11.75,43.0,2017-01-04 17:00:00,-0.9913373,-3.2662315,4.8216877,6.635038646002909,BF4,1,2017
-11.75,43.0,2017-01-04 18:00:00,-1.3893108,-2.999895,5.0945377,6.426326134017379,BF4,1,2017
-11.75,43.0,2017-01-04 19:00:00,-1.4595823,-3.0694609,5.0243607,6.606775595406799,BF4,1,2017
-11.75,43.0,2017-01-04 20:00:00,-1.4567993,-3.257619,5.2663326,6.936650683581673,BF4,1,2017
-11.75,43.0,2017-01-04 21:00:00,-1.3239095,-3.2967076,5.307316,6.905715857810207,BF4,1,2017
-11.75,43.0,2017-01-04 22:00:00,-0.86888385,-2.764698,4.8924265,5.63329834137069,BF4,1,2017
-11.75,43.0,2017-01-04 23:00:00,-0.69772744,-2.4692101,4.516836,4.987702828415704,BF3,1,2017
-11.75,43.0,2017-01-05 00:00:00,-0.6719843,-2.2439508,4.2086163,4.55327816386272,BF3,1,2017
-11.75,43.0,2017-01-05 01:00:00,-0.4604739,-2.4334338,4.2821627,4.814160027095472,BF3,1,2017
-11.75,43.0,2017-01-05 02:00:00,-0.4848255,-2.985982,4.8514433,5.8802963115863,BF4,1,2017
-11.75,43.0,2017-01-05 03:00:00,-0.55300975,-3.2397304,5.3022633,6.3886194999098915,BF4,1,2017
-11.75,43.0,2017-01-05 04:00:00,-0.53213704,-3.3887992,5.6205883,6.668018407683716,BF4,1,2017
-11.75,43.0,2017-01-05 05:00:00,-0.57875276,-3.7127752,5.920949,7.304215129524705,BF4,1,2017
-11.75,43.0,2017-01-05 06:00:00,-0.4604739,-3.8472686,6.0977964,7.531867345902542,BF4,1,2017
-11.75,43.0,2017-01-05 07:00:00,0.11143911,-4.0036254,5.853017,7.7854393503001385,BF4,1,2017
-11.75,43.0,2017-01-05 08:00:00,0.686831,-4.124868,6.164605,8.128494851773725,BF5,1,2017
-11.75,43.0,2017-01-05 09:00:00,1.2065622,-4.0148883,6.252187,8.14911920003389,BF5,1,2017
-11.75,43.0,2017-01-05 10:00:00,1.3157961,-3.9274344,6.5115623,8.0513796691525,BF5,1,2017
-11.75,43.0,2017-01-05 11:00:00,1.6476727,-3.8008919,6.578372,8.052680338285287,BF5,1,2017
-11.75,43.0,2017-01-05 12:00:00,1.5822715,-3.7538524,6.3397684,7.918629495621758,BF5,1,2017
-11.75,43.0,2017-01-05 13:00:00,1.345018,-3.5570812,5.9265633,7.392208372924291,BF4,1,2017
-11.75,43.0,2017-01-05 14:00:00,0.78284556,-3.4603524,5.5498495,6.896371819538087,BF4,1,2017
-11.75,43.0,2017-01-05 15:00:00,0.19562584,-3.3841615,5.325843,6.589265363895837,BF4,1,2017
-11.75,43.0,2017-01-05 16:00:00,-0.4096836,-3.2238297,5.1052046,6.317021741886199,BF4,1,2017
-11.75,43.0,2017-01-05 17:00:00,-0.9071505,-2.9323173,4.839653,5.96649650432071,BF4,1,2017
-11.75,43.0,2017-01-05 18:00:00,-1.1005713,-2.743497,4.6504545,5.7460359967351895,BF4,1,2017
-11.75,43.0,2017-01-05 19:00:00,-1.334346,-2.7911987,4.562873,6.01376283136289,BF4,1,2017
-11.75,43.0,2017-01-05 20:00:00,-1.2181544,-2.93828,4.6549454,6.182950480778094,BF4,1,2017
-11.75,43.0,2017-01-05 21:00:00,-0.93358934,-2.7269335,4.36413,5.60277736341514,BF4,1,2017
-11.75,43.0,2017-01-05 22:00:00,-0.53700733,-2.4294586,4.108122,4.836481216745727,BF3,1,2017
-11.75,43.0,2017-01-05 23:00:00,-0.6719843,-2.143909,3.9408188,4.367342589274364,BF3,1,2017
-11.75,43.0,2017-01-06 00:00:00,-0.79930806,-2.11012,4.0429974,4.386159232969129,BF3,1,2017
-11.75,43.0,2017-01-06 01:00:00,-0.75895417,-2.120058,3.969452,4.377172492883953,BF3,1,2017
-11.75,43.0,2017-01-06 02:00:00,-0.7659117,-2.270452,3.8756943,4.6577585132289485,BF3,1,2017
-11.75,43.0,2017-01-06 03:00:00,-0.5056982,-2.2035365,3.6129494,4.3946811100073555,BF3,1,2017
-11.75,43.0,2017-01-06 04:00:00,-0.20373929,-2.0107408,3.3210106,3.9285804550281545,BF3,1,2017
-11.75,43.0,2017-01-06 05:00:00,0.064127564,-1.8152951,3.0189667,3.530852475477064,BF3,1,2017
-11.75,43.0,2017-01-06 06:00:00,0.318775,-1.7801812,2.919035,3.5154375224543095,BF3,1,2017
-11.75,43.0,2017-01-06 07:00:00,0.50175935,-1.5668471,3.0734253,3.198065652389001,BF2,1,2017
-11.75,43.0,2017-01-06 08:00:00,1.0103585,-1.3574883,3.4355412,3.289406835407738,BF2,1,2017
-11.75,43.0,2017-01-06 09:00:00,1.9398911,-1.3170741,4.4848356,4.557833103314331,BF3,1,2017
-11.75,43.0,2017-01-06 10:00:00,3.4072447,-2.0518177,5.2972107,7.731339871680129,BF4,1,2017
-11.75,43.0,2017-01-06 11:00:00,3.0475378,-2.2061868,5.5088663,7.313286207293312,BF4,1,2017
-11.75,43.0,2017-01-06 12:00:00,2.946653,-2.2313628,5.662695,7.184798265785677,BF4,1,2017
-11.75,43.0,2017-01-06 13:00:00,2.7748008,-1.8769102,5.6924505,6.511824299634135,BF4,1,2017
-11.75,43.0,2017-01-06 14:00:00,2.3016853,-1.0964522,4.4949408,4.955836348110361,BF3,1,2017
-11.75,43.0,2017-01-06 15:00:00,1.2657015,-0.52999073,2.766327,2.667313455553576,BF2,1,2017
-11.75,43.0,2017-01-06 16:00:00,0.07317245,-0.3027436,2.4670906,0.605431588989493,BF1,1,2017
-11.75,43.0,2017-01-06 17:00:00,-0.9551579,0.06562197,3.6449509,1.8610550421157643,BF2,1,2017
-11.75,43.0,2017-01-06 18:00:00,-0.93845963,0.119286716,3.9262218,1.8388972392024927,BF2,1,2017
-11.75,43.0,2017-01-06 19:00:00,-1.0490851,0.0040068626,2.1751518,2.039273245945494,BF2,1,2017
-11.75,43.0,2017-01-06 20:00:00,-1.3113859,-0.40212283,2.5687084,2.66628276143504,BF2,1,2017
-11.75,43.0,2017-01-06 21:00:00,-1.0727409,-0.60618144,2.5193024,2.395135902350635,BF2,1,2017
-11.75,43.0,2017-01-06 22:00:00,-0.6573734,-0.60618144,2.0870094,1.7381880557237952,BF2,1,2017
-11.75,43.0,2017-01-06 23:00:00,-0.529354,-0.1649378,1.8641243,1.0777738792887785,BF1,1,2017
-11.75,43.0,2017-01-07 00:00:00,-0.57388246,0.17295152,1.7681217,1.1650965211896434,BF1,1,2017
-11.75,43.0,2017-01-07 01:00:00,-0.8020911,0.62214553,1.7063656,1.9731843101381674,BF2,1,2017
-11.75,43.0,2017-01-07 02:00:00,-1.2696404,0.7791647,2.061184,2.895665776186369,BF2,1,2017
-11.75,43.0,2017-01-07 03:00:00,-1.2181544,0.7460383,2.0437794,2.776687376785902,BF2,1,2017
-11.75,43.0,2017-01-07 04:00:00,-0.6093662,0.61684525,1.8001232,1.6854658530047413,BF2,1,2017
-11.75,43.0,2017-01-07 05:00:00,-0.26774895,0.69634867,2.174591,1.450205659071198,BF1,1,2017
-11.75,43.0,2017-01-07 06:00:00,0.10100275,1.0739896,2.8331375,2.0968805474088206,BF2,1,2017
-11.75,43.0,2017-01-07 07:00:00,0.57272667,1.3853778,3.363679,2.914008575287673,BF2,1,2017
-11.75,43.0,2017-01-07 08:00:00,0.79954374,1.1680686,3.5994759,2.7515217009480613,BF2,1,2017
-11.75,43.0,2017-01-07 09:00:00,1.0771512,0.7950653,3.51021,2.602417575283328,BF2,1,2017
-11.75,43.0,2017-01-07 10:00:00,1.1515973,0.0351457,3.4782085,2.239568249654111,BF2,1,2017
-11.75,43.0,2017-01-07 11:00:00,1.69568,0.40218616,3.5292978,3.387583055643043,BF3,1,2017
-11.75,43.0,2017-01-07 12:00:00,1.8939711,0.4160993,3.0694942,3.76938719499445,BF3,1,2017
-11.75,43.0,2017-01-07 13:00:00,2.0588655,0.0424335,3.3086596,4.002964368868125,BF3,1,2017
-11.75,43.0,2017-01-07 14:00:00,1.3874593,-0.54191625,3.1037416,2.8954256819955964,BF2,1,2017
-11.75,43.0,2017-01-07 15:00:00,0.3166877,-1.2634093,2.485056,2.5318483491396426,BF2,1,2017
-11.75,43.0,2017-01-07 16:00:00,-0.93428516,-1.6430378,3.4551907,3.6740522253563075,BF3,1,2017
-11.75,43.0,2017-01-07 17:00:00,-1.4999363,-1.6609261,3.5792646,4.350254728354455,BF3,1,2017
-11.75,43.0,2017-01-07 18:00:00,-1.814419,-1.5118573,3.409154,4.590860642029982,BF3,1,2017
-11.75,43.0,2017-01-07 19:00:00,-1.334346,-1.5641971,3.3288708,3.9965706782483132,BF3,1,2017
-11.75,43.0,2017-01-07 20:00:00,-0.9551579,-1.9458132,3.7471294,4.21348886135547,BF3,1,2017
-11.75,43.0,2017-01-07 21:00:00,-1.1200525,-2.3711562,4.6302433,5.09750723722695,BF3,1,2017
-11.75,43.0,2017-01-07 22:00:00,-1.6196067,-3.2032914,4.8098974,6.977346304964567,BF4,1,2017
-11.75,43.0,2017-01-07 23:00:00,-1.6070831,-3.2099166,5.108012,6.977909132268985,BF4,1,2017
-11.75,43.0,2017-01-08 00:00:00,-2.452429,-2.9574933,5.414548,7.468303898316528,BF4,1,2017
-11.75,43.0,2017-01-08 01:00:00,-2.4099877,-2.485111,5.4897776,6.729132945760184,BF4,1,2017
-11.75,43.0,2017-01-08 02:00:00,-1.5215049,-2.9959202,5.4611454,6.531582115140782,BF4,1,2017
-11.75,43.0,2017-01-08 03:00:00,-1.2828598,-3.270207,5.776102,6.82839746648227,BF4,1,2017
-11.75,43.0,2017-01-08 04:00:00,-1.1297932,-2.900516,5.7441015,6.050768543030974,BF4,1,2017
-11.75,43.0,2017-01-08 05:00:00,-0.3748957,-3.0038705,4.6549454,5.884356232352059,BF4,1,2017
-11.75,43.0,2017-01-08 06:00:00,-0.04093188,-2.8945532,4.8267403,5.627123803537601,BF4,1,2017
-11.75,43.0,2017-01-08 07:00:00,0.24572039,-2.5473886,4.6689816,4.974710489380952,BF3,1,2017
-11.75,43.0,2017-01-08 08:00:00,1.2267392,-2.0604305,4.7245617,4.661281921044106,BF3,1,2017
-11.75,43.0,2017-01-08 09:00:00,2.078347,-1.766268,5.4667597,5.301826078176394,BF3,1,2017
-11.75,43.0,2017-01-08 10:00:00,1.5022593,-3.1979914,5.445426,6.86810949052977,BF4,1,2017
-11.75,43.0,2017-01-08 11:00:00,0.92338866,-3.121138,5.981021,6.3269524378134765,BF4,1,2017
-11.75,43.0,2017-01-08 12:00:00,0.3667823,-3.3238716,5.9596863,6.500307756033494,BF4,1,2017
-11.75,43.0,2017-01-08 13:00:00,-0.18912828,-3.7114506,5.463952,7.223843695368856,BF4,1,2017
-11.75,43.0,2017-01-08 14:00:00,-1.4790635,-3.3417597,5.470128,7.103677674844271,BF4,1,2017
-11.75,43.0,2017-01-08 15:00:00,-2.0523682,-2.900516,5.6160975,6.906862260011668,BF4,1,2017
-11.75,43.0,2017-01-08 16:00:00,-1.8137231,-2.3744688,5.5807276,5.808060816736467,BF4,1,2017
-11.75,43.0,2017-01-08 17:00:00,-1.3253012,-2.6904945,4.837407,5.829973024802721,BF4,1,2017
-11.75,43.0,2017-01-08 18:00:00,-1.7330153,-1.9034114,4.343919,5.00377324563996,BF3,1,2017
-11.75,43.0,2017-01-08 19:00:00,-1.914608,-1.8325208,4.2664433,5.1516853725870355,BF3,1,2017
-11.75,43.0,2017-01-08 20:00:00,-1.9994905,-1.4065154,3.9834871,4.7519932355138605,BF3,1,2017
-11.75,43.0,2017-01-08 21:00:00,-1.5569885,-1.3177366,3.4899988,3.9649867612038676,BF3,1,2017
-11.75,43.0,2017-01-08 22:00:00,-1.7831099,-0.8533044,3.7319708,3.8425283982874845,BF3,1,2017
-11.75,43.0,2017-01-08 23:00:00,-2.147687,-0.31731924,3.7920427,4.220090768577854,BF3,1,2017
-11.75,43.0,2017-01-09 00:00:00,-2.6778545,-0.13247392,4.334936,5.21169840213651,BF3,1,2017
-11.75,43.0,2017-01-09 01:00:00,-2.4788678,-0.42531133,4.2905836,4.8889428529512955,BF3,1,2017
-11.75,43.0,2017-01-09 02:00:00,-1.369134,-0.6903225,4.192335,2.9805373663461876,BF2,1,2017
-11.75,43.0,2017-01-09 03:00:00,-0.83340025,-1.7331417,4.6936836,3.7382186550398684,BF3,1,2017
-11.75,43.0,2017-01-09 04:00:00,-0.7673032,-2.3393548,5.6924505,4.785702073608079,BF3,1,2017
-11.75,43.0,2017-01-09 05:00:00,0.40574473,-3.360973,6.303837,6.580643583687483,BF4,1,2017
-11.75,43.0,2017-01-09 06:00:00,-0.2197417,-3.9221344,6.0977964,7.63597556316659,BF4,1,2017
-11.75,43.0,2017-01-09 07:00:00,-0.61910677,-3.626647,5.731189,7.15162067732907,BF4,1,2017
-11.75,43.0,2017-01-09 08:00:00,-0.12024832,-3.7273512,6.280819,7.249160514573591,BF4,1,2017
-11.75,43.0,2017-01-09 09:00:00,0.11561364,-3.9863997,6.5048256,7.7521992039174945,BF4,1,2017
-11.75,43.0,2017-01-09 10:00:00,-1.7413645,-4.305738,5.7519608,9.028258879080603,BF5,1,2017
-11.75,43.0,2017-01-09 11:00:00,-1.9299147,-3.0966244,5.1591015,7.092676310371328,BF4,1,2017
-11.75,43.0,2017-01-09 12:00:00,-1.4157495,-3.0933118,5.7149076,6.612764860928778,BF4,1,2017
-11.75,43.0,2017-01-09 13:00:00,-0.43612242,-3.93671,6.7451134,7.699167194854456,BF4,1,2017
-11.75,43.0,2017-01-09 14:00:00,-1.2953835,-5.0398192,7.417695,10.115053323487292,BF5,1,2017
-11.75,43.0,2017-01-09 15:00:00,-2.0015779,-5.2736917,7.3873787,10.964754089385657,BF6,1,2017
-11.75,43.0,2017-01-09 16:00:00,-1.0316912,-5.668558,6.7866592,11.199806808514435,BF6,1,2017
-11.75,43.0,2017-01-09 17:00:00,-0.595451,-5.4664874,6.91354,10.688855404169626,BF5,1,2017
-11.75,43.0,2017-01-09 18:00:00,-1.253638,-4.7469816,6.776553,9.543750460468932,BF5,1,2017
-11.75,43.0,2017-01-09 19:00:00,-1.5507267,-4.0678906,6.677743,8.46242099588122,BF5,1,2017
-11.75,43.0,2017-01-09 20:00:00,-0.5411819,-4.338202,6.804063,8.49815253494841,BF5,1,2017
-11.75,43.0,2017-01-09 21:00:00,-0.615628,-4.4024673,6.700762,8.640977091773856,BF5,1,2017
-11.75,43.0,2017-01-09 22:00:00,-0.94402575,-4.536298,7.117897,9.006774108077128,BF5,1,2017
-11.75,43.0,2017-01-09 23:00:00,-1.268249,-4.587312,7.558612,9.251533614602712,BF5,1,2017
-11.75,43.0,2017-01-10 00:00:00,-0.1445998,-4.5965877,7.347518,8.939471619755006,BF5,1,2017
-11.75,43.0,2017-01-10 01:00:00,0.14553124,-4.2964625,7.0696144,8.356444738481576,BF5,1,2017
-11.75,43.0,2017-01-10 02:00:00,-0.15503621,-4.2149715,7.0112267,8.198789812686401,BF5,1,2017
-11.75,43.0,2017-01-10 03:00:00,-0.7359941,-4.4534817,6.38412,8.774296643070775,BF5,1,2017
-11.75,43.0,2017-01-10 04:00:00,-0.5648377,-4.982842,6.446438,9.74790156080201,BF5,1,2017
-11.75,43.0,2017-01-10 05:00:00,-0.07154524,-5.5287647,7.300359,10.747958661772515,BF6,1,2017
-11.75,43.0,2017-01-10 06:00:00,0.23945856,-5.8845425,8.247475,11.448102189158279,BF6,1,2017
-11.75,43.0,2017-01-10 07:00:00,0.60334,-6.1170897,8.457446,11.948368923983471,BF6,1,2017
-11.75,43.0,2017-01-10 08:00:00,1.1015027,-5.3578324,8.757244,10.632611971861971,BF5,1,2017
-11.75,43.0,2017-01-10 09:00:00,1.9197141,-4.850336,8.5001135,10.139913874831233,BF5,1,2017
-11.75,43.0,2017-01-10 10:00:00,2.1437483,-4.073853,8.18235,8.948429606474413,BF5,1,2017
-11.75,43.0,2017-01-10 11:00:00,1.6254084,-3.556419,7.00056,7.600921108593913,BF4,1,2017
-11.75,43.0,2017-01-10 12:00:00,1.5419176,-3.8048668,6.983156,7.980309346009558,BF5,1,2017
-11.75,43.0,2017-01-10 13:00:00,1.3004894,-4.1169176,7.01235,8.392430885241405,BF5,1,2017
-11.75,43.0,2017-01-10 14:00:00,1.2142155,-4.3541026,6.682235,8.786634859321966,BF5,1,2017
-11.75,43.0,2017-01-10 15:00:00,0.1510973,-4.5031714,6.5716352,8.758391121463628,BF5,1,2017
-11.75,43.0,2017-01-10 16:00:00,-0.42777336,-4.8523235,7.266673,9.468744408289089,BF5,1,2017
-11.75,43.0,2017-01-10 17:00:00,-0.16755986,-5.1358857,8.019538,9.988674948699355,BF5,1,2017
-11.75,43.0,2017-01-10 18:00:00,-0.03119129,-4.8781624,8.160455,9.482582920794657,BF5,1,2017
-11.75,43.0,2017-01-10 19:00:00,0.007771194,-3.9897122,6.9393654,7.75539487263896,BF4,1,2017
-11.75,43.0,2017-01-10 20:00:00,-0.13764226,-3.7763782,6.933751,7.345566213887259,BF4,1,2017
-11.75,43.0,2017-01-10 21:00:00,-0.26287866,-4.436256,7.001683,8.638518382715432,BF5,1,2017
-11.75,43.0,2017-01-10 22:00:00,-1.2967751,-5.246528,7.306534,10.505339057595522,BF5,1,2017
-11.75,43.0,2017-01-10 23:00:00,-1.7427559,-5.913694,8.112734,11.984076976906806,BF6,1,2017
-11.75,43.0,2017-01-11 00:00:00,-2.6785505,-6.131665,8.118909,13.006622306839464,BF6,1,2017
