latitude,longitude,time,u10,v10,i10fg,windspeed,bf,month,year
43.5,10.0,2017-02-09 06:00:00,-9.339421,-5.106012,14.001072,20.690409608184712,BF8,2,2017
43.5,10.0,2017-02-09 07:00:00,-8.821407,-5.065979,14.424568,19.773912315520512,BF8,2,2017
43.5,10.0,2017-02-09 08:00:00,-8.4153805,-5.0935426,13.961474,19.121226331628627,BF8,2,2017
43.5,10.0,2017-02-09 09:00:00,-8.1033745,-5.510279,14.020535,19.04847145969191,BF8,2,2017
43.5,10.0,2017-02-09 10:00:00,-8.697444,-5.3298025,13.798385,19.828388318285647,BF8,2,2017
43.5,10.0,2017-02-09 11:00:00,-8.602823,-5.76229,13.325893,20.127245293938934,BF8,2,2017
43.5,10.0,2017-02-09 12:00:00,-8.168052,-6.041865,12.737966,19.7490391300259,BF8,2,2017
43.5,10.0,2017-02-09 13:00:00,-8.362681,-5.9001083,12.062787,19.894345607173612,BF8,2,2017
43.5,10.0,2017-02-09 14:00:00,-8.208176,-5.779353,12.101713,19.513630336026996,BF8,2,2017
43.5,10.0,2017-02-09 15:00:00,-7.7853804,-5.5588436,12.195675,18.595277042208007,BF8,2,2017
43.5,10.0,2017-02-09 16:00:00,-7.988394,-4.9727874,11.946007,18.29105502720925,BF8,2,2017
43.5,10.0,2017-02-09 17:00:00,-7.5596104,-5.0259457,11.7634535,17.64597991219707,BF8,2,2017
43.5,10.0,2017-02-09 18:00:00,-6.8565493,-5.2871447,11.496335,16.830389618853246,BF7,2,2017
43.5,10.0,2017-02-09 19:00:00,-6.479267,-5.15392,11.454723,16.09331801054708,BF7,2,2017
43.5,10.0,2017-02-09 20:00:00,-6.221159,-4.9524426,10.90438,15.456865114539855,BF7,2,2017
43.5,10.0,2017-02-09 21:00:00,-6.1037827,-4.752278,10.526521,15.036903982050168,BF7,2,2017
43.5,10.0,2017-02-09 22:00:00,-5.6684113,-4.02184,10.052689,13.510220404578261,BF6,2,2017
43.5,10.0,2017-02-09 23:00:00,-6.0331173,-3.689107,9.648655,13.746157749142316,BF6,2,2017
43.5,10.0,2017-02-10 00:00:00,-6.367281,-3.2553067,9.5197935,13.900770071033543,BF7,2,2017
43.5,10.0,2017-02-10 01:00:00,-6.8361874,-2.83332,9.413081,14.384601510240113,BF7,2,2017
43.5,10.0,2017-02-10 02:00:00,-6.4163866,-2.6364365,9.167439,13.484287458210437,BF6,2,2017
43.5,10.0,2017-02-10 03:00:00,-5.5067196,-2.4316776,8.782199,11.701397567353489,BF6,2,2017
43.5,10.0,2017-02-10 04:00:00,-4.837194,-2.4854925,8.268097,10.571390253844227,BF5,2,2017
43.5,10.0,2017-02-10 05:00:00,-4.626994,-2.7506287,8.178833,10.4634159021598,BF5,2,2017
43.5,10.0,2017-02-10 06:00:00,-4.525188,-2.921261,8.088899,10.469924733560301,BF5,2,2017
43.5,10.0,2017-02-10 07:00:00,-4.282051,-2.8451328,7.521105,9.993467368502063,BF5,2,2017
43.5,10.0,2017-02-10 08:00:00,-4.1826406,-2.816913,7.311034,9.802351236604245,BF5,2,2017
43.5,10.0,2017-02-10 09:00:00,-4.2473173,-2.7952557,7.3016386,9.88367197721383,BF5,2,2017
43.5,10.0,2017-02-10 10:00:00,-3.6005487,-2.6489058,7.275463,8.688931165144783,BF5,2,2017
43.5,10.0,2017-02-10 11:00:00,-3.5232959,-2.7171586,7.0385475,8.648811518517945,BF5,2,2017
43.5,10.0,2017-02-10 12:00:00,-3.2591987,-2.494024,6.6170635,7.9774705023648345,BF5,2,2017
43.5,10.0,2017-02-10 13:00:00,-1.985424,-2.6134667,6.053297,6.379873238478195,BF4,2,2017
43.5,10.0,2017-02-10 14:00:00,-1.3799772,-2.8083813,5.876112,6.0825073975367125,BF4,2,2017
43.5,10.0,2017-02-10 15:00:00,-1.9602723,-2.564902,5.75799,6.275153387270176,BF4,2,2017
43.5,10.0,2017-02-10 16:00:00,-2.6495595,-2.1632597,5.523758,6.648930885463779,BF4,2,2017
43.5,10.0,2017-02-10 17:00:00,-3.9179444,-1.911905,5.7875214,8.474285760098025,BF5,2,2017
43.5,10.0,2017-02-10 18:00:00,-4.759941,-1.4951684,6.6150503,9.698316863134881,BF5,2,2017
43.5,10.0,2017-02-10 19:00:00,-5.011462,-1.2995975,7.3258,10.063729400596447,BF5,2,2017
43.5,10.0,2017-02-10 20:00:00,-5.4606066,-1.053493,7.9553404,10.81030482713848,BF6,2,2017
43.5,10.0,2017-02-10 21:00:00,-5.7809973,-0.9767085,8.473469,11.39661437003023,BF6,2,2017
43.5,10.0,2017-02-10 22:00:00,-5.604333,-0.84939057,8.606357,11.018360087915527,BF6,2,2017
43.5,10.0,2017-02-10 23:00:00,-5.909752,-0.7660431,8.296285,11.583745843953508,BF6,2,2017
43.5,10.0,2017-02-11 00:00:00,-5.7803984,-0.3617757,7.924467,11.25818060374379,BF6,2,2017
43.5,10.0,2017-02-11 01:00:00,-5.092907,-0.06841928,7.59426,9.900712440948906,BF5,2,2017
43.5,10.0,2017-02-11 02:00:00,-4.505426,-0.29680413,7.3365383,8.776830392392304,BF5,2,2017
43.5,10.0,2017-02-11 03:00:00,-4.1988096,-0.80804497,7.2117043,8.311597862501781,BF5,2,2017
43.5,10.0,2017-02-11 04:00:00,-4.166471,-1.1617789,7.1801605,8.407933222844026,BF5,2,2017
43.5,10.0,2017-02-11 05:00:00,-4.4994373,-1.1493096,7.3533173,9.027028172838602,BF5,2,2017
43.5,10.0,2017-02-11 06:00:00,-4.761738,-0.78901297,7.521776,9.38228487667331,BF5,2,2017
43.5,10.0,2017-02-11 07:00:00,-4.6784964,-0.53109556,7.020426,9.152678167374157,BF5,2,2017
43.5,10.0,2017-02-11 08:00:00,-4.63957,-0.37883896,6.943244,9.048618229839793,BF5,2,2017
43.5,10.0,2017-02-11 09:00:00,-4.636576,-0.40115243,6.8278055,9.04645301668642,BF5,2,2017
43.5,10.0,2017-02-11 10:00:00,-4.3491235,-0.17998666,6.5868626,8.461256152884522,BF5,2,2017
43.5,10.0,2017-02-11 11:00:00,-4.2287526,-0.20755035,6.1969233,8.229932227615173,BF5,2,2017
43.5,10.0,2017-02-11 12:00:00,-4.0203495,0.050367057,5.589531,7.815547497102096,BF4,2,2017
43.5,10.0,2017-02-11 13:00:00,-3.4208908,0.36669326,4.67408,6.687773703360797,BF4,2,2017
43.5,10.0,2017-02-11 14:00:00,-2.729807,0.5097619,3.7123203,5.398047033430591,BF3,2,2017
43.5,10.0,2017-02-11 15:00:00,-2.2758713,0.26825148,3.084793,4.454564239856304,BF3,2,2017
43.5,10.0,2017-02-11 16:00:00,-2.271679,-0.073013246,2.7519035,4.418070780963976,BF3,2,2017
43.5,10.0,2017-02-11 17:00:00,-2.4369645,-0.116327584,2.6988811,4.742473915591105,BF3,2,2017
43.5,10.0,2017-02-11 18:00:00,-2.5657191,0.14683998,2.8156624,4.995520229465075,BF3,2,2017
43.5,10.0,2017-02-11 19:00:00,-2.7094455,0.46119732,4.0096397,5.342495866982153,BF3,2,2017
43.5,10.0,2017-02-11 20:00:00,-3.2274594,0.69417614,4.639181,6.417152938455524,BF4,2,2017
43.5,10.0,2017-02-11 21:00:00,-3.8017654,0.71452075,5.4472466,7.519427792647071,BF4,2,2017
43.5,10.0,2017-02-11 22:00:00,-4.373078,0.40935135,6.285515,8.537744427977358,BF5,2,2017
43.5,10.0,2017-02-11 23:00:00,-5.0635633,0.048398256,6.9036455,9.843229322354103,BF5,2,2017
43.5,10.0,2017-02-12 00:00:00,-5.801358,0.100244224,7.4412384,11.278621633556071,BF6,2,2017
43.5,10.0,2017-02-12 01:00:00,-6.308592,0.21640551,7.993595,12.270134377001616,BF6,2,2017
43.5,10.0,2017-02-12 02:00:00,-6.6679077,0.19409204,8.462059,12.96686559988663,BF6,2,2017
43.5,10.0,2017-02-12 03:00:00,-6.7882786,0.29778403,8.593605,13.208048055052494,BF6,2,2017
43.5,10.0,2017-02-12 04:00:00,-6.7104273,0.22099942,8.938577,13.051099177803502,BF6,2,2017
43.5,10.0,2017-02-12 05:00:00,-6.6631174,0.15865302,9.406369,12.955735118244592,BF6,2,2017
43.5,10.0,2017-02-12 06:00:00,-6.8032503,0.16915345,9.829195,13.2285476988581,BF6,2,2017
43.5,10.0,2017-02-12 07:00:00,-6.9098473,0.10286933,9.561405,13.433156908834796,BF6,2,2017
43.5,10.0,2017-02-12 08:00:00,-6.89787,0.080555856,9.566774,13.40930104825949,BF6,2,2017
43.5,10.0,2017-02-12 09:00:00,-7.085313,0.012959182,9.705031,13.772769384786008,BF6,2,2017
43.5,10.0,2017-02-12 10:00:00,-7.170351,-0.29680413,9.832551,13.949982978005686,BF7,2,2017
43.5,10.0,2017-02-12 11:00:00,-6.911644,0.04774195,10.072823,13.435481600720928,BF6,2,2017
43.5,10.0,2017-02-12 12:00:00,-6.724201,0.12058884,9.783557,13.072903170489328,BF6,2,2017
43.5,10.0,2017-02-12 13:00:00,-6.2918243,0.3975383,8.875488,12.254716312235422,BF6,2,2017
43.5,10.0,2017-02-12 14:00:00,-5.9390955,1.184416,7.9472866,11.772012234866283,BF6,2,2017
43.5,10.0,2017-02-12 15:00:00,-5.957062,1.7035322,7.492917,12.04377669494396,BF6,2,2017
43.5,10.0,2017-02-12 16:00:00,-5.7875843,1.4364269,7.3472767,11.591484584641487,BF6,2,2017
43.5,10.0,2017-02-12 17:00:00,-5.132432,1.0774426,7.1177425,10.194114464410642,BF5,2,2017
43.5,10.0,2017-02-12 18:00:00,-4.5365663,0.9219047,6.4331684,8.99862317694769,BF5,2,2017
43.5,10.0,2017-02-12 19:00:00,-4.196414,0.7538974,5.7492657,8.28776780528319,BF5,2,2017
43.5,10.0,2017-02-12 20:00:00,-4.281452,0.198686,5.800272,8.331433799895889,BF5,2,2017
43.5,10.0,2017-02-12 21:00:00,-4.8785152,-0.3479939,6.4043093,9.50717047655108,BF5,2,2017
43.5,10.0,2017-02-12 22:00:00,-5.363592,0.3043468,6.851967,10.442760254550025,BF5,2,2017
43.5,10.0,2017-02-12 23:00:00,-5.5875654,0.15996557,7.066064,10.865808404936791,BF6,2,2017
43.5,10.0,2017-02-13 00:00:00,-5.9450846,-0.2915539,7.217745,11.570208242418232,BF6,2,2017
43.5,10.0,2017-02-13 01:00:00,-6.2912254,-0.95636386,7.570099,12.369657028674077,BF6,2,2017
43.5,10.0,2017-02-13 02:00:00,-6.8559504,-1.4459474,8.5016575,13.620070352314308,BF6,2,2017
43.5,10.0,2017-02-13 03:00:00,-7.1661596,-1.1932802,9.450665,14.121700666287289,BF7,2,2017
43.5,10.0,2017-02-13 04:00:00,-7.124239,-0.7909817,9.876175,13.93350565195861,BF7,2,2017
43.5,10.0,2017-02-13 05:00:00,-7.0739346,-0.3493064,10.189603,13.767382746928357,BF6,2,2017
43.5,10.0,2017-02-13 06:00:00,-6.8817005,0.063492656,10.052017,13.377524988521765,BF6,2,2017
43.5,10.0,2017-02-13 07:00:00,-6.547537,0.23806268,9.194957,12.735803381939068,BF6,2,2017
43.5,10.0,2017-02-13 08:00:00,-6.726596,-0.11567134,9.358718,13.077389457149707,BF6,2,2017
43.5,10.0,2017-02-13 09:00:00,-7.078726,-0.5514402,9.752012,13.801630648681135,BF7,2,2017
43.5,10.0,2017-02-13 10:00:00,-6.877509,-1.0357735,9.877518,13.51956888618045,BF6,2,2017
43.5,10.0,2017-02-13 11:00:00,-7.109866,-0.819858,9.848659,13.912056291948625,BF7,2,2017
43.5,10.0,2017-02-13 12:00:00,-6.7505503,-0.37621385,8.668774,13.142382181009477,BF6,2,2017
43.5,10.0,2017-02-13 13:00:00,-5.876216,-0.073013246,7.3519745,11.42333168012281,BF6,2,2017
43.5,10.0,2017-02-13 14:00:00,-5.4600077,0.2761268,6.6184063,10.626969526988802,BF5,2,2017
43.5,10.0,2017-02-13 15:00:00,-5.165369,1.0223153,6.0808144,10.235437860795123,BF5,2,2017
43.5,10.0,2017-02-13 16:00:00,-4.5718994,1.5283059,5.7620163,9.370456190520292,BF5,2,2017
43.5,10.0,2017-02-13 17:00:00,-4.3838573,1.4593966,5.3861713,8.981327874331068,BF5,2,2017
43.5,10.0,2017-02-13 18:00:00,-4.6491523,0.81755644,5.451275,9.1758963481053,BF5,2,2017
43.5,10.0,2017-02-13 19:00:00,-5.512109,-0.26792794,7.231168,10.727332423849115,BF6,2,2017
43.5,10.0,2017-02-13 20:00:00,-6.997281,-1.281878,9.354691,13.82798476041411,BF7,2,2017
43.5,10.0,2017-02-13 21:00:00,-8.409991,-1.7196155,11.228545,16.68595822395125,BF7,2,2017
43.5,10.0,2017-02-13 22:00:00,-7.9506655,-1.8981233,11.952046,15.889184330316196,BF7,2,2017
43.5,10.0,2017-02-13 23:00:00,-8.5147915,-1.6671133,11.974195,16.865687050591518,BF7,2,2017
43.5,10.0,2017-02-14 00:00:00,-8.705229,-1.4039457,11.880905,17.140263897140265,BF8,2,2017
43.5,10.0,2017-02-14 01:00:00,-8.828594,-1.451854,11.57486,17.391918499400767,BF8,2,2017
43.5,10.0,2017-02-14 02:00:00,-9.096284,-1.7688365,11.3909645,18.012964466126924,BF8,2,2017
43.5,10.0,2017-02-14 03:00:00,-9.064545,-1.8672781,11.31311,17.990036373807282,BF8,2,2017
43.5,10.0,2017-02-14 04:00:00,-8.597434,-1.6953332,11.5392885,17.033893531282374,BF7,2,2017
43.5,10.0,2017-02-14 05:00:00,-8.366873,-1.4630108,11.646002,16.510663237479765,BF7,2,2017
43.5,10.0,2017-02-14 06:00:00,-8.096787,-1.3068166,11.617143,15.94257503347669,BF7,2,2017
43.5,10.0,2017-02-14 07:00:00,-7.709325,-1.4636669,10.853372,15.253422205856726,BF7,2,2017
43.5,10.0,2017-02-14 08:00:00,-7.283536,-1.6612067,10.402358,14.521637758498484,BF7,2,2017
43.5,10.0,2017-02-14 09:00:00,-7.0553703,-1.6415184,9.819127,14.08084684072526,BF7,2,2017
43.5,10.0,2017-02-14 10:00:00,-7.1535835,-0.819858,9.777516,13.996480057643874,BF7,2,2017
43.5,10.0,2017-02-14 11:00:00,-7.2218533,-0.73847944,9.359388,14.111362667075595,BF7,2,2017
43.5,10.0,2017-02-14 12:00:00,-6.5756836,-0.69975907,8.386219,12.854277440338326,BF6,2,2017
43.5,10.0,2017-02-14 13:00:00,-5.671406,-0.42871612,6.931163,11.055783860675787,BF6,2,2017
43.5,10.0,2017-02-14 14:00:00,-4.5701027,-0.33946222,5.323084,8.908042141231501,BF5,2,2017
43.5,10.0,2017-02-14 15:00:00,-3.3951397,-0.51337606,4.045212,6.674644736608262,BF4,2,2017
43.5,10.0,2017-02-14 16:00:00,-2.3297687,-0.44184166,3.0841236,4.609431215873688,BF3,2,2017
43.5,10.0,2017-02-14 17:00:00,-1.4733992,-0.45890492,2.894186,2.9997613391619855,BF2,2,2017
43.5,10.0,2017-02-14 18:00:00,-1.2230759,-0.7056655,3.23983,2.7448009431219034,BF2,2,2017
43.5,10.0,2017-02-14 19:00:00,-1.4470491,-1.105339,2.548544,3.5395724955811487,BF3,2,2017
43.5,10.0,2017-02-14 20:00:00,-2.1033998,-1.3238797,3.5317802,4.831127421831078,BF3,2,2017
43.5,10.0,2017-02-14 21:00:00,-3.1034951,-1.256283,4.7036114,6.508230869154128,BF4,2,2017
43.5,10.0,2017-02-14 22:00:00,-4.1275454,-0.7266665,5.7982597,8.14669723189753,BF5,2,2017
43.5,10.0,2017-02-14 23:00:00,-4.3910437,-0.506157,6.396926,8.592025593726165,BF5,2,2017
43.5,10.0,2017-02-15 00:00:00,-4.309,-0.29549164,6.3640394,8.395697368542153,BF5,2,2017
43.5,10.0,2017-02-15 01:00:00,-3.9119558,0.072024286,5.8311462,7.60552252188813,BF4,2,2017
43.5,10.0,2017-02-15 02:00:00,-3.5125165,0.4467592,5.3801327,6.882792382166141,BF4,2,2017
43.5,10.0,2017-02-15 03:00:00,-3.2717748,0.22690594,5.1002617,6.375097679228509,BF4,2,2017
43.5,10.0,2017-02-15 04:00:00,-3.1855392,-0.1064834,5.085497,6.19565144457943,BF4,2,2017
43.5,10.0,2017-02-15 05:00:00,-3.2921362,-0.2712093,5.2566395,6.421079239678593,BF4,2,2017
43.5,10.0,2017-02-15 06:00:00,-3.3831625,0.030022442,5.459999,6.576600725522878,BF4,2,2017
43.5,10.0,2017-02-15 07:00:00,-3.2897406,0.4434778,5.0901947,6.452587484403691,BF4,2,2017
43.5,10.0,2017-02-15 08:00:00,-3.0124688,0.5419196,4.7928753,5.949766396268839,BF4,2,2017
43.5,10.0,2017-02-15 09:00:00,-2.7789135,0.5038554,4.495554,5.489848584915006,BF3,2,2017
43.5,10.0,2017-02-15 10:00:00,-2.7244172,0.0772745,4.2317924,5.297973208570496,BF3,2,2017
43.5,10.0,2017-02-15 11:00:00,-1.9447017,0.33256674,3.7559452,3.8350752437219864,BF3,2,2017
43.5,10.0,2017-02-15 12:00:00,-0.8523817,0.5773586,2.7747211,2.001213659219858,BF2,2,2017
43.5,10.0,2017-02-15 13:00:00,0.16448212,0.6830194,2.0787373,1.3656387684483318,BF1,2,2017
43.5,10.0,2017-02-15 14:00:00,0.9447961,0.4710415,2.3646488,2.052132510001084,BF2,2,2017
43.5,10.0,2017-02-15 15:00:00,1.3418401,0.06480521,2.4995499,2.611368749177893,BF2,2,2017
43.5,10.0,2017-02-15 16:00:00,1.2472204,-0.44577938,2.4163265,2.5746056863003512,BF2,2,2017
43.5,10.0,2017-02-15 17:00:00,1.1987127,-0.7529176,2.3230362,2.7516195380762647,BF2,2,2017
43.5,10.0,2017-02-15 18:00:00,1.3753763,-0.74241716,2.2794113,3.0381507898240097,BF2,2,2017
43.5,10.0,2017-02-15 19:00:00,1.6364791,-0.6800707,2.8686829,3.444808425945521,BF3,2,2017
43.5,10.0,2017-02-15 20:00:00,1.7790078,-0.56587833,2.9411678,3.6288442710995876,BF3,2,2017
43.5,10.0,2017-02-15 21:00:00,1.863447,-0.50550073,2.949892,3.753163313318488,BF3,2,2017
43.5,10.0,2017-02-15 22:00:00,1.3484277,-0.7706371,2.9250603,3.0189968078184335,BF2,2,2017
43.5,10.0,2017-02-15 23:00:00,1.6005476,-0.7286354,3.0096245,3.418438297931559,BF3,2,2017
43.5,10.0,2017-02-16 00:00:00,1.4556235,-1.0443051,3.1096268,3.482365214193364,BF3,2,2017
43.5,10.0,2017-02-16 01:00:00,1.1112792,-1.0429926,3.153923,2.9625459890687695,BF2,2,2017
43.5,10.0,2017-02-16 02:00:00,0.7884939,-0.5337207,2.78479,1.8508220597762415,BF2,2,2017
43.5,10.0,2017-02-16 03:00:00,0.6795013,0.0077089667,2.2169952,1.32092985019899,BF1,2,2017
43.5,10.0,2017-02-16 04:00:00,0.81484365,0.40213227,1.7445049,1.7663125089621523,BF2,2,2017
43.5,10.0,2017-02-16 05:00:00,0.9358132,0.3345356,1.859272,1.931814123943839,BF2,2,2017
43.5,10.0,2017-02-16 06:00:00,0.962762,0.24725056,2.209612,1.932188761864756,BF2,2,2017
43.5,10.0,2017-02-16 07:00:00,0.87832284,0.13108933,2.2693443,1.7262339696896158,BF2,2,2017
43.5,10.0,2017-02-16 08:00:00,0.83520484,-0.026417494,2.3914948,1.624320247588103,BF2,2,2017
43.5,10.0,2017-02-16 09:00:00,0.8705375,0.17112231,2.4700184,1.7245728946047416,BF2,2,2017
43.5,10.0,2017-02-16 10:00:00,0.6495583,0.3345356,2.4445152,1.4202575233900934,BF1,2,2017
43.5,10.0,2017-02-16 11:00:00,0.9741403,0.6305171,2.4988785,2.2556145199432085,BF2,2,2017
43.5,10.0,2017-02-16 12:00:00,1.474787,0.9258424,2.8613014,3.384847199121489,BF3,2,2017
43.5,10.0,2017-02-16 13:00:00,2.264084,1.4187074,3.4633236,5.193669999937479,BF3,2,2017
43.5,10.0,2017-02-16 14:00:00,2.925824,1.6897504,3.9082966,6.5676928408966395,BF4,2,2017
43.5,10.0,2017-02-16 15:00:00,3.4701874,1.4331455,3.6700382,7.298121849990254,BF4,2,2017
43.5,10.0,2017-02-16 16:00:00,3.6594272,0.95143723,3.2371445,7.3498505624350265,BF4,2,2017
43.5,10.0,2017-02-16 17:00:00,3.2641797,0.67842543,2.8237152,6.480653414667338,BF4,2,2017
43.5,10.0,2017-02-16 18:00:00,3.0839229,0.7335528,2.9384823,6.1619195749184446,BF4,2,2017
43.5,10.0,2017-02-16 19:00:00,3.5977445,1.0997561,5.2787876,7.312894053646349,BF4,2,2017
43.5,10.0,2017-02-16 20:00:00,3.7492561,1.2454499,5.7251034,7.679555421537714,BF4,2,2017
43.5,10.0,2017-02-16 21:00:00,3.6288853,1.4469273,5.097578,7.59404266553113,BF4,2,2017
43.5,10.0,2017-02-16 22:00:00,2.9204342,2.309277,4.7136784,7.2371856568935815,BF4,2,2017
43.5,10.0,2017-02-16 23:00:00,2.9276206,2.6676052,5.038515,7.698969047299776,BF4,2,2017
43.5,10.0,2017-02-17 00:00:00,3.822317,2.903209,5.7928905,9.330196142253307,BF5,2,2017
43.5,10.0,2017-02-17 01:00:00,4.680483,3.2713811,6.804986,11.100161288934439,BF6,2,2017
43.5,10.0,2017-02-17 02:00:00,5.2200556,3.4840155,8.203666,12.199439190466455,BF6,2,2017
43.5,10.0,2017-02-17 03:00:00,5.3009014,3.617896,8.600987,12.475291655828677,BF6,2,2017
43.5,10.0,2017-02-17 04:00:00,5.1350174,3.8771262,8.924482,12.507323157031513,BF6,2,2017
43.5,10.0,2017-02-17 05:00:00,5.1350174,3.7734342,9.393618,12.386913045572891,BF6,2,2017
43.5,10.0,2017-02-17 06:00:00,5.156576,3.8502188,9.757381,12.50943030290406,BF6,2,2017
43.5,10.0,2017-02-17 07:00:00,5.097888,3.949973,8.64864,12.536026224178633,BF6,2,2017
43.5,10.0,2017-02-17 08:00:00,4.7373743,4.0556335,8.564746,12.122310299616686,BF6,2,2017
43.5,10.0,2017-02-17 09:00:00,4.545739,4.449401,8.580853,12.364579684026184,BF6,2,2017
43.5,10.0,2017-02-17 10:00:00,3.3851495,5.4699135,8.514409,12.504102169551073,BF6,2,2017
43.5,10.0,2017-02-17 11:00:00,3.4402444,5.690423,8.5016575,12.925644464605483,BF6,2,2017
43.5,10.0,2017-02-17 12:00:00,3.2486093,5.320282,8.52649,12.117319572492026,BF6,2,2017
43.5,10.0,2017-02-17 13:00:00,3.5210905,4.770977,8.603672,11.526243893945152,BF6,2,2017
43.5,10.0,2017-02-17 14:00:00,3.7851877,4.626596,8.539242,11.619741839133107,BF6,2,2017
43.5,10.0,2017-02-17 15:00:00,4.3121843,4.455307,9.013075,12.052571709657071,BF6,2,2017
43.5,10.0,2017-02-17 16:00:00,4.796662,4.1967335,8.292929,12.388945645724556,BF6,2,2017
43.5,10.0,2017-02-17 17:00:00,4.958953,3.9125652,9.1540165,12.278479662972138,BF6,2,2017
43.5,10.0,2017-02-17 18:00:00,4.492441,3.8331554,9.109049,11.479402904609625,BF6,2,2017
43.5,10.0,2017-02-17 19:00:00,4.2642756,4.0123196,8.440582,11.381496555111115,BF6,2,2017
43.5,10.0,2017-02-17 20:00:00,4.0109577,3.9092839,8.219773,10.88731357193694,BF6,2,2017
43.5,10.0,2017-02-17 21:00:00,3.485159,3.671711,7.546609,9.840499231151309,BF5,2,2017
43.5,10.0,2017-02-17 22:00:00,3.0947025,3.6185524,6.8647184,9.255456949521982,BF5,2,2017
43.5,10.0,2017-02-17 23:00:00,3.4043128,3.4177313,6.1975946,9.376956155781794,BF5,2,2017
43.5,10.0,2017-02-18 00:00:00,3.574389,3.0784354,5.86269,9.169718626764034,BF5,2,2017
43.5,10.0,2017-02-18 01:00:00,3.788182,1.8557887,5.4472466,8.19976987843811,BF5,2,2017
43.5,10.0,2017-02-18 02:00:00,3.0018792,0.100244224,4.317028,5.838439019536577,BF4,2,2017
43.5,10.0,2017-02-18 03:00:00,0.6256039,-0.843484,3.7029247,2.041356491083901,BF2,2,2017
43.5,10.0,2017-02-18 04:00:00,-1.5189123,-0.8323273,3.8445377,3.3667607516072593,BF3,2,2017
43.5,10.0,2017-02-18 05:00:00,-3.407117,-0.39655846,5.1539536,6.667614459126799,BF4,2,2017
43.5,10.0,2017-02-18 06:00:00,-4.3012147,0.21640551,5.977457,8.37146803327976,BF5,2,2017
43.5,10.0,2017-02-18 07:00:00,-4.313192,0.5465135,6.188198,8.451209331122104,BF5,2,2017
43.5,10.0,2017-02-18 08:00:00,-4.243724,0.4743229,6.1029625,8.300506069939827,BF5,2,2017
43.5,10.0,2017-02-18 09:00:00,-4.7066426,0.13043302,6.6257887,9.152493815210452,BF5,2,2017
43.5,10.0,2017-02-18 10:00:00,-4.3916426,0.17768508,6.5667276,8.543654619260147,BF5,2,2017
43.5,10.0,2017-02-18 11:00:00,-3.5646172,0.22559339,5.8029575,6.9429237876198755,BF4,2,2017
43.5,10.0,2017-02-18 12:00:00,-2.98552,-0.18261176,4.857977,5.814232233222726,BF4,2,2017
43.5,10.0,2017-02-18 13:00:00,-2.4231906,-0.61772424,4.117697,4.860946814724854,BF3,2,2017
43.5,10.0,2017-02-18 14:00:00,-1.849483,-0.83429617,4.058634,3.9439629991331406,BF3,2,2017
43.5,10.0,2017-02-18 15:00:00,-1.0398247,-1.0331485,4.1257496,2.849328165379259,BF2,2,2017
43.5,10.0,2017-02-18 16:00:00,0.15789461,-1.6402059,4.9942207,3.203044028997268,BF2,2,2017
43.5,10.0,2017-02-18 17:00:00,0.75136447,-2.7506287,5.889536,5.542686674875594,BF4,2,2017
43.5,10.0,2017-02-18 18:00:00,0.30461526,-3.444315,6.139204,6.721345415828371,BF4,2,2017
43.5,10.0,2017-02-18 19:00:00,-0.6535604,-3.5230684,4.996233,6.965137502155622,BF4,2,2017
43.5,10.0,2017-02-18 20:00:00,-1.7848063,-3.0728614,5.0089855,6.907628771494523,BF4,2,2017
43.5,10.0,2017-02-18 21:00:00,-2.7405863,-2.2643266,5.0458984,6.910357052017937,BF4,2,2017
43.5,10.0,2017-02-18 22:00:00,-3.3154917,-1.5962353,4.91234,7.152833257759406,BF4,2,2017
43.5,10.0,2017-02-18 23:00:00,-3.3376493,-0.81132644,4.773411,6.676802718409981,BF4,2,2017
43.5,10.0,2017-02-19 00:00:00,-2.9885144,-0.04873097,4.625086,5.809979551534162,BF4,2,2017
43.5,10.0,2017-02-19 01:00:00,-2.6333904,0.11533862,4.364008,5.123808947453174,BF3,2,2017
43.5,10.0,2017-02-19 02:00:00,-2.1896353,-0.120265305,4.1069584,4.262725718856494,BF3,2,2017
43.5,10.0,2017-02-19 03:00:00,-2.0950155,-0.39130825,3.8250732,4.142812023994372,BF3,2,2017
43.5,10.0,2017-02-19 04:00:00,-2.2956333,-0.4562798,3.6552734,4.549644168424252,BF3,2,2017
43.5,10.0,2017-02-19 05:00:00,-2.3860612,-0.5973796,3.5881577,4.781284704429581,BF3,2,2017
43.5,10.0,2017-02-19 06:00:00,-2.4243884,-0.4989379,3.6572857,4.811397270873814,BF3,2,2017
43.5,10.0,2017-02-19 07:00:00,-2.4513369,-0.26661533,4.058634,4.793118544744489,BF3,2,2017
43.5,10.0,2017-02-19 08:00:00,-2.3519263,0.19999856,3.9384995,4.588278831806778,BF3,2,2017
43.5,10.0,2017-02-19 09:00:00,-2.0776486,0.5543889,3.5968819,4.179930536761722,BF3,2,2017
43.5,10.0,2017-02-19 10:00:00,-2.0974112,1.443646,3.3062744,4.949459887458766,BF3,2,2017
43.5,10.0,2017-02-19 11:00:00,-1.7243214,1.6923754,3.209629,4.696474215941273,BF3,2,2017
43.5,10.0,2017-02-19 12:00:00,-0.8350148,1.521743,3.4700356,3.3740973002948906,BF3,2,2017
43.5,10.0,2017-02-19 13:00:00,0.04710555,1.2178862,3.8109798,2.3691515367835834,BF2,2,2017
